SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus,LS Match status,LS Match notes
TIL-JLTL-BPCK1280,Elegant Collection — Calcatta Platinum — 24x48 (Polished),JL Tile,JL Tile,BPCK1280,,JLTLTILELEGANTCOLLECTIONCALCATTAPLATINUM,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Calcatta Platinum,,,24,"48""",,,,,,Polished,,,,,,,,,,,3.20,5.20,,2.46,,,Your cut order price: $2.88/sf | Skid price: $2.46/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-BPCK1281,Elegant Collection — Onex Silver — 24x48 (Polished),JL Tile,JL Tile,BPCK1281,,JLTLTILELEGANTCOLLECTIONONEXSILVER,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Onex Silver,,,24,"48""",,,,,,Polished,,,,,,,,,,,3.20,5.20,,2.46,,,Your cut order price: $2.88/sf | Skid price: $2.46/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-BPCK1283,Elegant Collection — Onex Gold — 24x48 (Polished),JL Tile,JL Tile,BPCK1283,,JLTLTILELEGANTCOLLECTIONONEXGOLD,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Onex Gold,,,24,"48""",,,,,,Polished,,,,,,,,,,,3.20,5.20,,2.46,,,Your cut order price: $2.88/sf | Skid price: $2.46/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-BPCK1284,Elegant Collection — Onex Navy — 24x48 (Polished),JL Tile,JL Tile,BPCK1284,,JLTLTILELEGANTCOLLECTIONONEXNAVY,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Onex Navy,,,24,"48""",,,,,,Polished,,,,,,,,,,,3.20,5.20,,2.46,,,Your cut order price: $2.88/sf | Skid price: $2.46/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-BPCK128803,Elegant Collection — Onex Cream — 24x48 (Polished),JL Tile,JL Tile,BPCK128803/LU3-612GS,,JLTLTILELEGANTCOLLECTIONONEXCREAM,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Onex Cream,,,24,"48""",,,,,,Polished,,,,,,,,,,,3.20,5.20,,2.46,,,Your cut order price: $2.88/sf | Skid price: $2.46/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | Supplier prints a combined/alternate code for this product ('BPCK128803/LU3-612GS'); internal SKU suffix uses the primary token ('BPCK128803') verbatim.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-BPCK1286,Elegant Collection — Ariosa Mist — 24x48 (Polished),JL Tile,JL Tile,BPCK1286,,JLTLTILELEGANTCOLLECTIONARIOSAMIST,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Ariosa Mist,,,24,"48""",,,,,,Polished,,,,,,,,,,,3.20,5.20,,2.46,,,Your cut order price: $2.88/sf | Skid price: $2.46/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-BPCK1287,Elegant Collection — Winter Sunset (NEW SHADE) — 24x48 (Polished),JL Tile,JL Tile,BPCK1287,,JLTLTILELEGANTCOLLECTIONWINTERSUNSETNEWSHADE,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Winter Sunset (NEW SHADE),,,24,"48""",,,,,,Polished,,,,,,,,,,,3.20,5.20,,2.46,,,Your cut order price: $2.88/sf | Skid price: $2.46/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-BPCK1288,Elegant Collection — Ariosa Whisper — 24x48 (Polished),JL Tile,JL Tile,BPCK1288,,JLTLTILELEGANTCOLLECTIONARIOSAWHISPER,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Ariosa Whisper,,,24,"48""",,,,,,Polished,,,,,,,,,,,3.20,5.20,,2.46,,,Your cut order price: $2.88/sf | Skid price: $2.46/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-BPCK1289,Elegant Collection — Mesa Topaz (Calcata Gold) — 24x48 (Polished),JL Tile,JL Tile,BPCK1289,,JLTLTILELEGANTCOLLECTIONMESATOPAZCALCATAGOLD,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Mesa Topaz (Calcata Gold),,,24,"48""",,,,,,Polished,,,,,,,,,,,3.20,5.20,,2.46,,,Your cut order price: $2.88/sf | Skid price: $2.46/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-KR6012018,Elegant Collection — Camellia Winter Grey — 24x48 (Polished),JL Tile,JL Tile,KR6012018,,JLTLTILELEGANTCOLLECTIONCAMELLIAWINTERGREY,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Camellia Winter Grey,,,24,"48""",,,,,,Polished,,,,,,,,,,,3.99,5.99,,3.07,,,Your cut order price: $3.59/sf | Skid price: $3.07/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-LU1-612GS,Elegant Collection — Lucent Gold — 24x48 (Polished),JL Tile,JL Tile,LU1-612GS,,JLTLTILELEGANTCOLLECTIONLUCENTGOLD,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Lucent Gold,,,24,"48""",,,,,,Polished,,,,,,,,,,,4.49,6.49,,3.46,,,Your cut order price: $4.04/sf | Skid price: $3.46/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-LU2-612GS,Elegant Collection — Lucent Sapphire — 24x48 (Polished),JL Tile,JL Tile,LU2-612GS,,JLTLTILELEGANTCOLLECTIONLUCENTSAPPHIRE,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Lucent Sapphire,,,24,"48""",,,,,,Polished,,,,,,,,,,,5.49,7.49,,4.23,,,Your cut order price: $4.94/sf | Skid price: $4.23/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-BPCK1291,Elegant Collection — Imperial Gold — 24x48 (Polished),JL Tile,JL Tile,BPCK1291,,JLTLTILELEGANTCOLLECTIONIMPERIALGOLD,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Imperial Gold,,,24,"48""",,,,,,Polished,,,,,,,,,,,5.49,7.49,,4.23,,,Your cut order price: $4.94/sf | Skid price: $4.23/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-BPCK1292,Elegant Collection — Caesar Gold — 24x48 (Polished),JL Tile,JL Tile,BPCK1292,,JLTLTILELEGANTCOLLECTIONCAESARGOLD,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Caesar Gold,,,24,"48""",,,,,,Polished,,,,,,,,,,,5.49,7.49,,4.23,,,Your cut order price: $4.94/sf | Skid price: $4.23/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-BPCK1293,Elegant Collection — Ocean Mirage — 24x48 (Polished),JL Tile,JL Tile,BPCK1293,,JLTLTILELEGANTCOLLECTIONOCEANMIRAGE,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Ocean Mirage,,,24,"48""",,,,,,Polished,,,,,,,,,,,5.49,7.49,,4.23,,,Your cut order price: $4.94/sf | Skid price: $4.23/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-BPCK1294(A,Elegant Collection — Simcoe Dandelion — 24x48 (Polished),JL Tile,JL Tile,BPCK1294(A/B),,JLTLTILELEGANTCOLLECTIONSIMCOEDANDELION,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Simcoe Dandelion,,,24,"48""",,,,,,Polished,,,,,,,,,,,6.99,8.99,,5.38,,,Your cut order price: $6.29/sf | Skid price: $5.38/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | Supplier prints a combined/alternate code for this product ('BPCK1294(A/B)'); internal SKU suffix uses the primary token ('BPCK1294(A') verbatim.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-BPCK1295,Elegant Collection — Golden Leaf — 24x48 (Polished),JL Tile,JL Tile,BPCK1295,,JLTLTILELEGANTCOLLECTIONGOLDENLEAF,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Golden Leaf,,,24,"48""",,,,,,Polished,,,,,,,,,,,5.99,7.99,,4.61,,,Your cut order price: $5.39/sf | Skid price: $4.61/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-SDX8634P,Elegant Collection — Elina Snow — 32x32 (Polished),JL Tile,JL Tile,SDX8634P,7e6d1007-076e-45c4-be7e-68e1b9f5d13b,jlttil---porcelain-elina-snow---sdx8634p-----3232---3pcb,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Elina Snow,,,32,"32""",,,,,,Polished,,,,,,,,,,,3.82,5.82,,2.94,,,Your cut order price: $3.44/sf | Skid price: $2.94/sf,,,7.12,3,126,378,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | sf/pc 7.12, sf/box 21.36 | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku SDX8634P
TIL-JLTL-BPCK991,Elegant Collection — Vesta Bianco — 36x36 (Polished),JL Tile,JL Tile,BPCK991,55cc486e-db43-47dd-867f-488adcf8d42e,jlttil---elegant----vesta-bianco---bpck991-----36-x-36---2pcb---9sfb,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Vesta Bianco,,,36,"36""",,,,,,Polished,,,,,,,,,,,3.99,5.99,,3.07,,,Your cut order price: $3.59/sf | Skid price: $3.07/sf,,,9,2,100,200,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | sf/pc 9, sf/box 18 | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku BPCK991
TIL-JLTL-BPCK993,Elegant Collection — Vesta Gris — 36x36 (Polished),JL Tile,JL Tile,BPCK993,00b4e8b2-ac56-4a89-b177-7778423f65e2,jlttil---elegant----vesta-gris---bpck993-----36-x-36---2pcb---9sfb,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Vesta Gris,,,36,"36""",,,,,,Polished,,,,,,,,,,,3.99,5.99,,3.07,,,Your cut order price: $3.59/sf | Skid price: $3.07/sf,,,9,2,100,200,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | sf/pc 9, sf/box 18 | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku BPCK993
TIL-JLTL-BPCK994,Elegant Collection — Vesta Charcoal — 36x36 (Polished),JL Tile,JL Tile,BPCK994,47c685b3-85a8-4343-b4f7-c69455d0a9b2,jlttil---elegant----vesta-charcoal---bpck994-----36-x-36---2pcb---9sfb,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Vesta Charcoal,,,36,"36""",,,,,,Polished,,,,,,,,,,,3.99,5.99,,3.07,,,Your cut order price: $3.59/sf | Skid price: $3.07/sf,,,9,2,100,200,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | sf/pc 9, sf/box 18 | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku BPCK994
TIL-JLTL-QP8320GMB612,Elegant Collection — Emotive Astonished White Matt — 24x48 (Matte),JL Tile,JL Tile,QP8320GMB612,1ded4d6b-be29-4913-b9cd-caeb0aee09c3,jlttil---elegant----emotive-astonished-white-matt---qp8320gmb-612--------2pcb---16sfb,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Emotive Astonished White Matt,,,24,"48""",,,,,,Matte,,,,,,,,,,,4.99,6.99,,3.84,,,Your cut order price: $4.49/sf | Skid price: $3.84/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku QP8320GMB612
TIL-JLTL-QP8320LMB,Elegant Collection — Emotive Astonished White Matt Textured (NEW SHADE) — 24x48 (Matte),JL Tile,JL Tile,QP8320LMB,82ea6f2c-42a6-4f33-8867-21e880c8ffa1,jlttil---elegant----emotive-astonished-white-matt-textured---qp8320lmb--------2pcb---16sfb,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Emotive Astonished White Matt Textured (NEW SHADE),,,24,"48""",,,,,,Matte,,,,,,,,,,,4.99,6.99,,3.84,,,Your cut order price: $4.49/sf | Skid price: $3.84/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku QP8320LMB
TIL-JLTL-Panda.White.Matte,Elegant Collection — Panda White Matte — 24x48 (Matte),JL Tile,JL Tile,Panda.White.Matte,,,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Panda White Matte,,,24,"48""",,,,,,Matte,,,,,,,,,,,4.99,6.99,,3.84,,,Your cut order price: $4.49/sf | Skid price: $3.84/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | MatchStatus: ambiguous -- 2 candidate Lightspeed records found for code 'Panda.White.Matte' (see LS Match notes); excluded from the Lightspeed upload file pending manual review. Lightspeed ID and LS Handle left blank -- do not guess.",,,ambiguous,ambiguous,TIE: Panda.White.Matte (id d1ca6d4c-a6bf-4925-aa42-5d30a171e8a0); PandaWhiteMatte (id fb32dc90-5abf-42c0-9fce-32a742332406)
TIL-JLTL-JH12051,Elegant Collection — Elementi Silver — 24x48 (Matte),JL Tile,JL Tile,JH12051,89fe95ef-d0c9-45d7-9a95-61713f8af3a3,jlttil---elegant----elementi-silver---jh12051--------2pcb---16sfb,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Elementi Silver,,,24,"48""",,,,,,Matte,,,,,,,,,,,4.09,6.09,,3.15,,,Your cut order price: $3.68/sf | Skid price: $3.15/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | JH1205123, matching 3"" hex mosaic | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku JH12051
TIL-JLTL-JH12052,Elegant Collection — Elementi Grigio — 24x48 (Matte),JL Tile,JL Tile,JH12052,46fcfc53-7106-465e-84ea-206dfe65a634,jlttil---elegant----elementi-grigio---jh12052--------2pcb---16sfb,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Elementi Grigio,,,24,"48""",,,,,,Matte,,,,,,,,,,,4.09,6.09,,3.15,,,Your cut order price: $3.68/sf | Skid price: $3.15/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku JH12052
TIL-JLTL-JH12053,Elegant Collection — Elementi Carbone — 24x48 (Matte),JL Tile,JL Tile,JH12053,d47a59ae-f940-4914-a2a8-2083617cf8a8,jlttil---elegant----elementi-carbone---jh12053--------2pcb---16sfb,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Elementi Carbone,,,24,"48""",,,,,,Matte,,,,,,,,,,,4.09,6.09,,3.15,,,Your cut order price: $3.68/sf | Skid price: $3.15/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku JH12053
TIL-JLTL-JH12054,Elegant Collection — Winter Sands — 24x48 (Matte),JL Tile,JL Tile,JH12054,,JLTLTILELEGANTCOLLECTIONWINTERSANDS,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Winter Sands,,,24,"48""",,,,,,Matte,,,,,,,,,,,4.09,6.09,,3.15,,,Your cut order price: $3.68/sf | Skid price: $3.15/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-JH12055,Elegant Collection — Stering Mist — 24x48 (Matte),JL Tile,JL Tile,JH12055,,JLTLTILELEGANTCOLLECTIONSTERINGMIST,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Stering Mist,,,24,"48""",,,,,,Matte,,,,,,,,,,,4.09,6.09,,3.15,,,Your cut order price: $3.68/sf | Skid price: $3.15/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-JH12056,Elegant Collection — Stering Grey — 24x48 (Matte),JL Tile,JL Tile,JH12056,,JLTLTILELEGANTCOLLECTIONSTERINGGREY,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Stering Grey,,,24,"48""",,,,,,Matte,,,,,,,,,,,4.09,6.09,,3.15,,,Your cut order price: $3.68/sf | Skid price: $3.15/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-JH12057,Elegant Collection — Ariosa Mist Matte — 24x48 (Matte),JL Tile,JL Tile,JH12057,,JLTLTILELEGANTCOLLECTIONARIOSAMISTMATTE,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Ariosa Mist Matte,,,24,"48""",,,,,,Matte,,,,,,,,,,,4.09,6.09,,3.15,,,Your cut order price: $3.68/sf | Skid price: $3.15/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-JH12059,Elegant Collection — Elementi River Stone — 24x48 (Matte),JL Tile,JL Tile,JH12059,,JLTLTILELEGANTCOLLECTIONELEMENTIRIVERSTONE,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Elementi River Stone,,,24,"48""",,,,,,Matte,,,,,,,,,,,5.99,7.99,,4.61,,,Your cut order price: $5.39/sf | Skid price: $4.61/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
TIL-JLTL-NY612171,Elegant Collection — Moss Ivory — 24x48 (Matte),JL Tile,JL Tile,NY612171,fd9e2c9b-e0d8-40e1-9c79-470981d5b273,jlttil---elegant----moss-ivory---ny612171--------2pcb---16sfb,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Moss Ivory,,,24,"48""",,,,,,Matte,,,,,,,,,,,5.19,7.19,,4.00,,,Your cut order price: $4.67/sf | Skid price: $4.00/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost. | SKU column is Airtable's newly-minted SKU (RULE 0), overwriting whatever SKU this LS record held before -- same precedent as Canadian Standard 2026-09-03. Handle copied verbatim from the live LS record (not regenerated), including any non-alphanumeric characters it already contains.",,,matched,matched,Matched LS sku NY612171
TIL-JLTL-NY612173,Elegant Collection — Moss Grey — 24x48 (Matte),JL Tile,JL Tile,NY612173,,JLTLTILELEGANTCOLLECTIONMOSSGREY,Elegant Collection,Flooring,Tile / Stone,Porcelain,,Moss Grey,,,24,"48""",,,,,,Matte,,,,,,,,,,,5.19,7.19,,4.00,,,Your cut order price: $4.67/sf | Skid price: $4.00/sf,,,16,2,56,112,,TRUE,,,,,,,,"JL Tile is a new supplier; $/sf (regular dealer price) column taken as Cost/unit per default (explicitly labelled dealer price on the sheet, not escalated); Your cut order price / Skid price logged as volume tiers in Volume pricing notes, never used as cost.",,,new,not_found,New to Lightspeed (no matching sku found)
