supplier,sku,product_name,stage,reason,disposition,detail,action_id,source_row,col_printed,value_used
IMPRESSIVE,LVP-IMPR-4102,Essex Collection — Boardwalk,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-eec6b9e1231a,,,
IMPRESSIVE,LVP-IMPR-4103,Essex Collection — Poppy,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-5ea0df28302b,,,
IMPRESSIVE,LVP-IMPR-4104,Essex Collection — Berry,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-f1e70603a916,,,
IMPRESSIVE,LVP-IMPR-4105,Essex Collection — Eden,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-6149fafe8d1d,,,
IMPRESSIVE,LVP-IMPR-4106,Essex Collection — Delight,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-9c8bc272894b,,,
IMPRESSIVE,LVP-IMPR-4107,Essex Collection — Seawater,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-bd4c52bba169,,,
IMPRESSIVE,LVP-IMPR-4200,Eterna Collection — Grape,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-938783bd29eb,,,
IMPRESSIVE,LVP-IMPR-4201,Eterna Collection — Flower,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-07f10257aa0f,,,
IMPRESSIVE,LVP-IMPR-4202,Eterna Collection — Ocean,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-fb230cdc268f,,,
IMPRESSIVE,LVP-IMPR-4203,Eterna Collection — Iris,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-8ca4d14e5c30,,,
IMPRESSIVE,LVP-IMPR-4204,Eterna Collection — Pine,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-d267e34d3522,,,
IMPRESSIVE,LVP-IMPR-4205,Eterna Collection — Navy,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-4960bdd831cc,,,
IMPRESSIVE,LVP-IMPR-4206,Eterna Collection — Cupid,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-4a2f53b6dc7a,,,
IMPRESSIVE,LVP-IMPR-4207,Eterna Collection — Sage,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-cfb342771da9,,,
IMPRESSIVE,LVP-IMPR-4300,Elegant Collection — Hills,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-be358a8958e5,,,
IMPRESSIVE,LVP-IMPR-4301,Elegant Collection — Coal,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-a248b74827c5,,,
IMPRESSIVE,LVP-IMPR-4302,Elegant Collection — Onyx,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-4c457e3dc1a6,,,
IMPRESSIVE,LVP-IMPR-4303,Elegant Collection — Ginger,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-9752ce720860,,,
IMPRESSIVE,LVP-IMPR-4304,Elegant Collection — Sandal,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-233993705099,,,
IMPRESSIVE,LVP-IMPR-4305,Elegant Collection — Cedar,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-e4d6d2f27b31,,,
IMPRESSIVE,LVP-IMPR-4306,Elegant Collection — Horizon,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-8d903ac50203,,,
IMPRESSIVE,LVP-IMPR-4307,Elegant Collection — Fuji,sync,supplier_option_missing,held,"Airtable upsert names Supplier 'Impressive', which is not a live select option in the Master Flooring Catalogue (confirmed via get_table_schema during this run: 27 live choices, no 'Impressive'). airtable-actions-agent refused rather than mint one. The product's Lightspeed price WAS updated live this run (see actions-log.json) -- only the Airtable mirror is held.",cat-49f2baee55a1,,,
