SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus,LS Match status,LS Match notes
LVP-GLDC-2066-5MM,Golden Choice SPC 3.5+1.5MM Underlay attached — Brio Oak,Golden Choice,Golden Choice,2066,57daef76-041a-49a2-a82b-7eb7c8e14b20,golvin----brio-oak---gc2066-----717-x-48-x-5mm---26--2898sfb,SPC 3.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Brio Oak,,,7.17,,5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.43,2.43,,,,,"Net Box Price $1.43/sf vs Net Skid Price $1.33/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,26,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2066 WARNING: conflicts: box_sf
LVP-GLDC-2067-5MM,Golden Choice SPC 3.5+1.5MM Underlay attached — Vertmont Grey,Golden Choice,Golden Choice,2067,6d8aa7e5-76ec-4ff5-9f04-ee69405101fa,golvin----vertmont-grey---gc2067-----717-x-48-x-5mm---26--2898sfb,SPC 3.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Vertmont Grey,,,7.17,,5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.43,2.43,,,,,"Net Box Price $1.43/sf vs Net Skid Price $1.33/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,26,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2067 WARNING: conflicts: box_sf
LVP-GLDC-2068-5MM,Golden Choice SPC 3.5+1.5MM Underlay attached — Venezia Grey,Golden Choice,Golden Choice,2068,85a27d53-d365-4fa4-8478-fe89afd1ea6c,golvin----venezia-grey---gc2068-----717-x-48-x-5mm---26--2898sfb,SPC 3.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Venezia Grey,,,7.17,,5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.43,2.43,,,,,"Net Box Price $1.43/sf vs Net Skid Price $1.33/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,26,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2068 WARNING: conflicts: box_sf
LVP-GLDC-2072,Golden Choice PVC 5MM — Storm Gray,Golden Choice,Golden Choice,2072,28c1857c-d151-42e4-ab90-bfeb6b2537d5,golvin-------gc2072-----187mm-x-1228mm-x-5mm---2095sfb,PVC 5MM,Flooring,LVP,PVC,,Storm Gray,,,7.36,,5,,,,,,,Dry Back / Glue Down,,No,,,,,,,2.49,3.49,,,,,"Net Box Price $2.49/sf vs Net Skid Price $2.39/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,20.95,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2072
LVP-GLDC-2073,Golden Choice PVC 5MM — Rustic Brown,Golden Choice,Golden Choice,2073,9e6d86cf-a767-4778-ab90-8f0edf8dcc47,golvin-------gc2073-----187mm-x-1228mm-x-5mm---2095sfb,PVC 5MM,Flooring,LVP,PVC,,Rustic Brown,,,7.36,,5,,,,,,,Dry Back / Glue Down,,No,,,,,,,2.49,3.49,,,,,"Net Box Price $2.49/sf vs Net Skid Price $2.39/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,20.95,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2073
LVP-GLDC-2075,Golden Choice PVC 5MM — Classic Brown,Golden Choice,Golden Choice,2075,f40d553f-fe87-4d14-871f-9d4c2989e379,golvin-------gc2075-----187mm-x-1228mm-x-5mm---2095sfb,PVC 5MM,Flooring,LVP,PVC,,Classic Brown,,,7.36,,5,,,,,,,Dry Back / Glue Down,,No,,,,,,,2.49,3.49,,,,,"Net Box Price $2.49/sf vs Net Skid Price $2.39/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,20.95,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,OK,Matched LS sku GC2075
LVP-GLDC-7011-5MM,Golden Choice SPC 3.5+1.5MM Underlay attached — Amber Glow,Golden Choice,Golden Choice,7011,535658d2-5313-41d6-b4a4-46ac431e3eec,golvin----amber-glow---gc7011-----717-x-48-x-5mm---26sfb,SPC 3.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Amber Glow,,,7.17,,5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.43,2.43,,,,,"Net Box Price $1.43/sf vs Net Skid Price $1.33/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,26,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Item# also reappears on the current 'Vinyl' page as 'SPC 4.5+1.5mm Underlay attached' with the same colour name -- looks like a core-thickness upgrade (3.5mm->4.5mm) carried forward under the same item#. Flagging since item# is expected to be a stable identifier.",,,new,OK,Matched LS sku GC7011
LVP-GLDC-7012-5MM,Golden Choice SPC 3.5+1.5MM Underlay attached — Friddle Brown,Golden Choice,Golden Choice,7012,516e1b88-1e4b-4182-abe7-09a8fca4b75e,golvin----friddle-brown---gc7012-----717-x-48-x-5mm---26sfb,SPC 3.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Friddle Brown,,,7.17,,5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.43,2.43,,,,,"Net Box Price $1.43/sf vs Net Skid Price $1.33/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,26,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Item# also reappears on the current 'Vinyl' page as 'SPC 4.5+1.5mm Underlay attached' with the same colour name -- looks like a core-thickness upgrade (3.5mm->4.5mm) carried forward under the same item#. Flagging since item# is expected to be a stable identifier.",,,new,OK,Matched LS sku GC7012
LVP-GLDC-7016-5MM,Golden Choice SPC 3.5+1.5MM Underlay attached — Rustic Harmony,Golden Choice,Golden Choice,7016,618a4e02-9d7b-4ea1-821a-05b08be0643b,golvin----rustic-harmony---gc7016-----717-x-48-x-5mm---26sfb,SPC 3.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Rustic Harmony,,,7.17,,5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.43,2.43,,,,,"Net Box Price $1.43/sf vs Net Skid Price $1.33/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,26,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Item# also reappears on the current 'Vinyl' page as 'SPC 4.5+1.5mm Underlay attached' with the same colour name -- looks like a core-thickness upgrade (3.5mm->4.5mm) carried forward under the same item#. Flagging since item# is expected to be a stable identifier.",,,new,OK,Matched LS sku GC7016
LVP-GLDC-7017-5MM,Golden Choice SPC 3.5+1.5MM Underlay attached — Weathered Grey,Golden Choice,Golden Choice,7017,062bc6e5-b76d-4309-af87-bca0ce80ecc6,golvin----weathered-grey---gc7017-----717-x-48-x-5mm---26sfb,SPC 3.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Weathered Grey,,,7.17,,5,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.43,2.43,,,,,"Net Box Price $1.43/sf vs Net Skid Price $1.33/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,26,,,,Discontinued,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Item# also reappears on the current 'Vinyl' page as 'SPC 4.5+1.5mm Underlay attached' with the same colour name -- looks like a core-thickness upgrade (3.5mm->4.5mm) carried forward under the same item#. Flagging since item# is expected to be a stable identifier.",,,new,OK,Matched LS sku GC7017
LVP-GLDC-2060,Golden Choice SPC 4.5+1.5MM Underlay attached — legacy pine dark,Golden Choice,Golden Choice,2060,,,SPC 4.5+1.5MM Underlay attached,Flooring,LVP,SPC,,legacy pine dark,,,7.17,,6,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.48,2.48,,,,,"Net Box Price $1.48/sf vs Net Skid Price $1.38/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.57,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,NOT_FOUND,
LVP-GLDC-2061-6MM,Golden Choice SPC 4.5+1.5MM Underlay attached — Charm Oak Snow,Golden Choice,Golden Choice,2061,,,SPC 4.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Charm Oak Snow,,,7.17,,6,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.48,2.48,,,,,"Net Box Price $1.48/sf vs Net Skid Price $1.38/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.57,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Item#s 2061/2062/2063/2066/2067/2068 with these same colour names also appear on the Discontinued Vinyl page as 'SPC 3.5+1.5mm Underlay attached' at a different price -- reads as a core-thickness upgrade (3.5mm->4.5mm) reusing the same item#s. Flagging for review.",,,new,NOT_FOUND,
LVP-GLDC-2062-6MM,Golden Choice SPC 4.5+1.5MM Underlay attached — Mediterian Oak,Golden Choice,Golden Choice,2062,,,SPC 4.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Mediterian Oak,,,7.17,,6,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.48,2.48,,,,,"Net Box Price $1.48/sf vs Net Skid Price $1.38/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.57,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Item#s 2061/2062/2063/2066/2067/2068 with these same colour names also appear on the Discontinued Vinyl page as 'SPC 3.5+1.5mm Underlay attached' at a different price -- reads as a core-thickness upgrade (3.5mm->4.5mm) reusing the same item#s. Flagging for review.",,,new,NOT_FOUND,
LVP-GLDC-2063-6MM,Golden Choice SPC 4.5+1.5MM Underlay attached — Cerused Oak Brown,Golden Choice,Golden Choice,2063,,,SPC 4.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Cerused Oak Brown,,,7.17,,6,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.48,2.48,,,,,"Net Box Price $1.48/sf vs Net Skid Price $1.38/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.57,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Item#s 2061/2062/2063/2066/2067/2068 with these same colour names also appear on the Discontinued Vinyl page as 'SPC 3.5+1.5mm Underlay attached' at a different price -- reads as a core-thickness upgrade (3.5mm->4.5mm) reusing the same item#s. Flagging for review.",,,new,NOT_FOUND,
LVP-GLDC-2066-6MM,Golden Choice SPC 4.5+1.5MM Underlay attached — Brio Oak,Golden Choice,Golden Choice,2066,,,SPC 4.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Brio Oak,,,7.17,,6,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.48,2.48,,,,,"Net Box Price $1.48/sf vs Net Skid Price $1.38/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.57,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Item#s 2061/2062/2063/2066/2067/2068 with these same colour names also appear on the Discontinued Vinyl page as 'SPC 3.5+1.5mm Underlay attached' at a different price -- reads as a core-thickness upgrade (3.5mm->4.5mm) reusing the same item#s. Flagging for review.",,,new,NOT_FOUND,
LVP-GLDC-2067-6MM,Golden Choice SPC 4.5+1.5MM Underlay attached — Vertmont Grey,Golden Choice,Golden Choice,2067,,,SPC 4.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Vertmont Grey,,,7.17,,6,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.48,2.48,,,,,"Net Box Price $1.48/sf vs Net Skid Price $1.38/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.57,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Item#s 2061/2062/2063/2066/2067/2068 with these same colour names also appear on the Discontinued Vinyl page as 'SPC 3.5+1.5mm Underlay attached' at a different price -- reads as a core-thickness upgrade (3.5mm->4.5mm) reusing the same item#s. Flagging for review.",,,new,NOT_FOUND,
LVP-GLDC-2068-6MM,Golden Choice SPC 4.5+1.5MM Underlay attached — Venezia Grey,Golden Choice,Golden Choice,2068,,,SPC 4.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Venezia Grey,,,7.17,,6,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.48,2.48,,,,,"Net Box Price $1.48/sf vs Net Skid Price $1.38/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.57,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Item#s 2061/2062/2063/2066/2067/2068 with these same colour names also appear on the Discontinued Vinyl page as 'SPC 3.5+1.5mm Underlay attached' at a different price -- reads as a core-thickness upgrade (3.5mm->4.5mm) reusing the same item#s. Flagging for review.",,,new,NOT_FOUND,
LVP-GLDC-2069,Golden Choice SPC 4.5+1.5MM Underlay attached — Item 2069,Golden Choice,Golden Choice,2069,,,SPC 4.5+1.5MM Underlay attached,Flooring,LVP,SPC,,N/A,,,7.17,,6,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.48,2.48,,,,,"Net Box Price $1.48/sf vs Net Skid Price $1.38/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.57,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,NOT_FOUND,
LVP-GLDC-7010,Golden Choice SPC 4.5+1.5MM Underlay attached — Beige Ballad,Golden Choice,Golden Choice,7010,,,SPC 4.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Beige Ballad,,,7.17,,6,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.48,2.48,,,,,"Net Box Price $1.48/sf vs Net Skid Price $1.38/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.57,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,NOT_FOUND,
LVP-GLDC-7011-6MM,Golden Choice SPC 4.5+1.5MM Underlay attached — Amber Glow,Golden Choice,Golden Choice,7011,,,SPC 4.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Amber Glow,,,7.17,,6,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.48,2.48,,,,,"Net Box Price $1.48/sf vs Net Skid Price $1.38/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.57,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Item#s 7011/7012/7016/7017 with these same colour names also appear on the Discontinued Vinyl page as 'SPC 3.5+1.5mm Underlay attached' at a different price -- reads as a core-thickness upgrade (3.5mm->4.5mm) reusing the same item#s. Flagging for review.",,,new,NOT_FOUND,
LVP-GLDC-7012-6MM,Golden Choice SPC 4.5+1.5MM Underlay attached — Friddle Brown,Golden Choice,Golden Choice,7012,,,SPC 4.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Friddle Brown,,,7.17,,6,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.48,2.48,,,,,"Net Box Price $1.48/sf vs Net Skid Price $1.38/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.57,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Item#s 7011/7012/7016/7017 with these same colour names also appear on the Discontinued Vinyl page as 'SPC 3.5+1.5mm Underlay attached' at a different price -- reads as a core-thickness upgrade (3.5mm->4.5mm) reusing the same item#s. Flagging for review.",,,new,NOT_FOUND,
LVP-GLDC-7016-6MM,Golden Choice SPC 4.5+1.5MM Underlay attached — Rustic Harmony,Golden Choice,Golden Choice,7016,,,SPC 4.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Rustic Harmony,,,7.17,,6,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.48,2.48,,,,,"Net Box Price $1.48/sf vs Net Skid Price $1.38/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.57,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Item#s 7011/7012/7016/7017 with these same colour names also appear on the Discontinued Vinyl page as 'SPC 3.5+1.5mm Underlay attached' at a different price -- reads as a core-thickness upgrade (3.5mm->4.5mm) reusing the same item#s. Flagging for review.",,,new,NOT_FOUND,
LVP-GLDC-7017-6MM,Golden Choice SPC 4.5+1.5MM Underlay attached — Weathered Grey,Golden Choice,Golden Choice,7017,,,SPC 4.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Weathered Grey,,,7.17,,6,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.48,2.48,,,,,"Net Box Price $1.48/sf vs Net Skid Price $1.38/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.57,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Item#s 7011/7012/7016/7017 with these same colour names also appear on the Discontinued Vinyl page as 'SPC 3.5+1.5mm Underlay attached' at a different price -- reads as a core-thickness upgrade (3.5mm->4.5mm) reusing the same item#s. Flagging for review.",,,new,NOT_FOUND,
LVP-GLDC-7018,Golden Choice SPC 4.5+1.5MM Underlay attached — Carbonized Grey,Golden Choice,Golden Choice,7018,,,SPC 4.5+1.5MM Underlay attached,Flooring,LVP,SPC,,Carbonized Grey,,,7.17,,6,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.48,2.48,,,,,"Net Box Price $1.48/sf vs Net Skid Price $1.38/sf -- Box taken as cost, see escalation note.",2025-05-01,Manual,21.57,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation).",,,new,NOT_FOUND,
LVP-GLDC-7020,Golden Choice SPC 5.5MM+1.5MM=7MM Underlay attached — Item 7020,Golden Choice,Golden Choice,7020,9112c503-c251-4a46-a71a-c429bf25b03e,golvin-------gc7020-----7-x-180-x-1220mm---168sfb,SPC 5.5MM+1.5MM=7MM Underlay attached,Flooring,LVP,SPC,,N/A,,,7.08,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.69,2.69,,,,,"Net Box Price = 'N/A Skid program only' -- no Box price exists for this SKU, so Net Skid Price ($1.69/sf) is the only printed number and becomes cost by necessity, not by column choice.",2025-05-01,Manual,19.745,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,OK,Matched LS sku GC7020 WARNING: conflicts: box_sf
LVP-GLDC-7021,Golden Choice SPC 5.5MM+1.5MM=7MM Underlay attached — Item 7021,Golden Choice,Golden Choice,7021,5764b6a6-35ef-4f61-a62a-5c37eaa46a4b,golvin-------gc7021-----7-x-180-x-1220mm---168sfb,SPC 5.5MM+1.5MM=7MM Underlay attached,Flooring,LVP,SPC,,N/A,,,7.08,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.69,2.69,,,,,"Net Box Price = 'N/A Skid program only' -- no Box price exists for this SKU, so Net Skid Price ($1.69/sf) is the only printed number and becomes cost by necessity, not by column choice.",2025-05-01,Manual,19.745,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,OK,Matched LS sku GC7021 WARNING: conflicts: box_sf
LVP-GLDC-7022,Golden Choice SPC 5.5MM+1.5MM=7MM Underlay attached — Item 7022,Golden Choice,Golden Choice,7022,fff3c882-c47e-4dab-b214-eb2841d3d2b9,golvin-------gc7022-----7-x-180-x-1220mm---168sfb,SPC 5.5MM+1.5MM=7MM Underlay attached,Flooring,LVP,SPC,,N/A,,,7.08,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.69,2.69,,,,,"Net Box Price = 'N/A Skid program only' -- no Box price exists for this SKU, so Net Skid Price ($1.69/sf) is the only printed number and becomes cost by necessity, not by column choice.",2025-05-01,Manual,19.745,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,OK,Matched LS sku GC7022 WARNING: conflicts: box_sf
LVP-GLDC-7023,Golden Choice SPC 5.5MM+1.5MM=7MM Underlay attached — Item 7023,Golden Choice,Golden Choice,7023,d94ea1d5-0507-4ecd-a6c3-f20d083a92ff,golvin-------gc7023-----7-x-180-x-1220mm---168sfb,SPC 5.5MM+1.5MM=7MM Underlay attached,Flooring,LVP,SPC,,N/A,,,7.08,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.69,2.69,,,,,"Net Box Price = 'N/A Skid program only' -- no Box price exists for this SKU, so Net Skid Price ($1.69/sf) is the only printed number and becomes cost by necessity, not by column choice.",2025-05-01,Manual,19.745,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,OK,Matched LS sku GC7023 WARNING: conflicts: box_sf
LVP-GLDC-7025,Golden Choice SPC 5.5MM+1.5MM=7MM Underlay attached — Item 7025,Golden Choice,Golden Choice,7025,2be9f94c-118a-4274-a25f-821f70aab985,golvin-------gc7025-----7-x-180-x-1220mm---168sfb,SPC 5.5MM+1.5MM=7MM Underlay attached,Flooring,LVP,SPC,,N/A,,,7.08,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.69,2.69,,,,,"Net Box Price = 'N/A Skid program only' -- no Box price exists for this SKU, so Net Skid Price ($1.69/sf) is the only printed number and becomes cost by necessity, not by column choice.",2025-05-01,Manual,19.745,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,OK,Matched LS sku GC7025 WARNING: conflicts: box_sf
LVP-GLDC-7026,Golden Choice SPC 5.5MM+1.5MM=7MM Underlay attached — Item 7026,Golden Choice,Golden Choice,7026,e5b3990f-8b28-40bc-8aeb-07839577b4d1,golvin-------gc7026-----7-x-180-x-1220mm---168sfb,SPC 5.5MM+1.5MM=7MM Underlay attached,Flooring,LVP,SPC,,N/A,,,7.08,,7,,,,,,,Drop & Lock,,Yes,1.5mm attached,,,,,,1.69,2.69,,,,,"Net Box Price = 'N/A Skid program only' -- no Box price exists for this SKU, so Net Skid Price ($1.69/sf) is the only printed number and becomes cost by necessity, not by column choice.",2025-05-01,Manual,19.745,,,,,TRUE,,,,,,,,"Cost basis UNCONFIRMED -- Golden Choice is a new supplier. Net Box Price taken as cost per default (smaller unit = higher price = dealer cost), Albert to confirm which column is the true dealer cost (see escalation). Supplier sheet gives no real colour name for this line -- flagged Spec Gap.",,,new,OK,Matched LS sku GC7026 WARNING: conflicts: box_sf
