SKU,Product name,Brand,Supplier,Supplier SKU,Lightspeed ID,LS Handle / Parent ID,Collection,Product type,Category,Material type,Species,Colour / tone,Grade,Layout pattern,Width (in),Length,Thickness (mm),Wear layer (mil),Veneer / top layer (mm),Veneer cut type,AC rating,Finish type,Install profile,Install method,Locking system,Underpad included,Underpad type,IIC rating,STC rating,Tile format,Weight per piece (kg),Certifications,Cost/unit,Retail price/unit,MAP price ($/sf),Pallet price ($/sf),Promo cost ($/sf),Promo end date,Volume pricing notes,Last price update,Price last changed by,Box size (sf),Pieces per box,Boxes per skid,Pieces per pallet,Stock status,Active,Waterproof,Pet friendly,Radiant heat compatible,Traffic rating,Suitable rooms,Residential warranty (yrs),Commercial warranty (yrs),Salesperson notes,Pairs well with,MatchedRecId,MatchStatus,LS Match status,LS Match notes
LAM-OAKL-MS7509,Master Step — Elizabeth,Oakel,Oakel,MS7509,049a379c-3db8-4c6e-8b3f-f0daf5fe13d3,oakeng---master-step-72-hours---laminate-elizabeth---ms7509-----121961513-mm---1915sfb,Master Step,Flooring,Laminate,Water-Resistant Core,,Elizabeth,,,7.72,1513mm,12,,,,AC5,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.15,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC5 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku MS7509
LAM-OAKL-MS7510,Master Step — Horizon,Oakel,Oakel,MS7510,a866ebae-8451-4f11-9391-a16c73524b22,oakeng---master-step-72-hours---laminate-horizon---ms7510-----121961513-mm---1915sfb,Master Step,Flooring,Laminate,Water-Resistant Core,,Horizon,,,7.72,1513mm,12,,,,AC5,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.15,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC5 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku MS7510
LAM-OAKL-MS7511,Master Step — Pavard,Oakel,Oakel,MS7511,2e336875-c9af-4128-97ee-ae3c2182fa9d,oakeng---master-step-72-hours---laminate-pavard---ms7511-----121961513-mm---1915sfb,Master Step,Flooring,Laminate,Water-Resistant Core,,Pavard,,,7.72,1513mm,12,,,,AC5,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.15,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC5 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku MS7511
LAM-OAKL-MS7512,Master Step — Romeo,Oakel,Oakel,MS7512,b9ef9cfa-ba14-41d3-9045-e9c81c970f63,oakeng---master-step-72-hours---laminate-romeo---ms7512-----121961513-mm---1915sfb,Master Step,Flooring,Laminate,Water-Resistant Core,,Romeo,,,7.72,1513mm,12,,,,AC5,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.15,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC5 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku MS7512
LAM-OAKL-MS7517,Master Step — Teddy,Oakel,Oakel,MS7517,de9025ed-fad9-4bdc-a74b-bfc7cdc16994,oakeng---master-step-72-hours---laminate-teddy---ms7517-----121961513-mm---1915sfb,Master Step,Flooring,Laminate,Water-Resistant Core,,Teddy,,,7.72,1513mm,12,,,,AC5,,,,,,,,,,,,1.69,2.69,,,,,Oakel single printed price $1.69/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.15,,,,,TRUE,TRUE,,,,,,,"72 Hours Water Resistant laminate, AC5 rated. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,OK,Matched LS sku MS7517
LVP-OAKL-MS8601,Master Step Luxury Vinyl 86 — Orion,Oakel,Oakel,MS8601,,,Master Step Luxury Vinyl 86,Flooring,LVP,SPC core,,Orion,,,7.17,1220mm,8,,,,,,,,5Gi,,,,,,,,1.89,2.89,,,,,Oakel single printed price $1.89/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.12,,,,,TRUE,TRUE,,,,,,,"SPC rigid-core vinyl, 5Gi click lock. Waterproof assumed TRUE per the global SPC default (not stated on the sheet). Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
LVP-OAKL-MS8602,Master Step Luxury Vinyl 86 — Perseus,Oakel,Oakel,MS8602,,,Master Step Luxury Vinyl 86,Flooring,LVP,SPC core,,Perseus,,,7.17,1220mm,8,,,,,,,,5Gi,,,,,,,,1.89,2.89,,,,,Oakel single printed price $1.89/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.12,,,,,TRUE,TRUE,,,,,,,"SPC rigid-core vinyl, 5Gi click lock. Waterproof assumed TRUE per the global SPC default (not stated on the sheet). Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
LVP-OAKL-MS8603,Master Step Luxury Vinyl 86 — Lynx,Oakel,Oakel,MS8603,,,Master Step Luxury Vinyl 86,Flooring,LVP,SPC core,,Lynx,,,7.17,1220mm,8,,,,,,,,5Gi,,,,,,,,1.89,2.89,,,,,Oakel single printed price $1.89/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.12,,,,,TRUE,TRUE,,,,,,,"SPC rigid-core vinyl, 5Gi click lock. Waterproof assumed TRUE per the global SPC default (not stated on the sheet). Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
LVP-OAKL-MS8605,Master Step Luxury Vinyl 86 — Pavo,Oakel,Oakel,MS8605,,,Master Step Luxury Vinyl 86,Flooring,LVP,SPC core,,Pavo,,,7.17,1220mm,8,,,,,,,,5Gi,,,,,,,,1.89,2.89,,,,,Oakel single printed price $1.89/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.12,,,,,TRUE,TRUE,,,,,,,"SPC rigid-core vinyl, 5Gi click lock. Waterproof assumed TRUE per the global SPC default (not stated on the sheet). Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
LVP-OAKL-MS8607,Master Step Luxury Vinyl 86 — Norma,Oakel,Oakel,MS8607,,,Master Step Luxury Vinyl 86,Flooring,LVP,SPC core,,Norma,,,7.17,1220mm,8,,,,,,,,5Gi,,,,,,,,1.89,2.89,,,,,Oakel single printed price $1.89/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.12,,,,,TRUE,TRUE,,,,,,,"SPC rigid-core vinyl, 5Gi click lock. Waterproof assumed TRUE per the global SPC default (not stated on the sheet). Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
LVP-OAKL-MS8608,Master Step Luxury Vinyl 86 — Crux,Oakel,Oakel,MS8608,,,Master Step Luxury Vinyl 86,Flooring,LVP,SPC core,,Crux,,,7.17,1220mm,8,,,,,,,,5Gi,,,,,,,,1.89,2.89,,,,,Oakel single printed price $1.89/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.12,,,,,TRUE,TRUE,,,,,,,"SPC rigid-core vinyl, 5Gi click lock. Waterproof assumed TRUE per the global SPC default (not stated on the sheet). Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
LVP-OAKL-MS8609,Master Step Luxury Vinyl 86 — Vela,Oakel,Oakel,MS8609,,,Master Step Luxury Vinyl 86,Flooring,LVP,SPC core,,Vela,,,7.17,1220mm,8,,,,,,,,5Gi,,,,,,,,1.89,2.89,,,,,Oakel single printed price $1.89/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.12,,,,,TRUE,TRUE,,,,,,,"SPC rigid-core vinyl, 5Gi click lock. Waterproof assumed TRUE per the global SPC default (not stated on the sheet). Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
LVP-OAKL-MS8610,Master Step Luxury Vinyl 86 — Grus,Oakel,Oakel,MS8610,,,Master Step Luxury Vinyl 86,Flooring,LVP,SPC core,,Grus,,,7.17,1220mm,8,,,,,,,,5Gi,,,,,,,,1.89,2.89,,,,,Oakel single printed price $1.89/sf -- no volume tiers on this sheet.,2026-04-01,Manual,19.12,,,,,TRUE,TRUE,,,,,,,"SPC rigid-core vinyl, 5Gi click lock. Waterproof assumed TRUE per the global SPC default (not stated on the sheet). Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
LVP-OAKL-LS5001,Oakel Luxury Vinyl LS50 Series — Ariel,Oakel,Oakel,LS5001,,,Luxury Vinyl LS50 Series,Flooring,LVP,SPC core,,Ariel,,,9.25,1530mm,5,,,,,,,,,,,,,,,,2.39,3.39,,,,,Oakel single printed price $2.39/sf -- no volume tiers on this sheet.,2026-04-01,Manual,23.22,,,,,TRUE,TRUE,,,,,,,"The sheet repeats the 'Master Step Luxury Vinyl 86 Collection' header for this block, but the code prefix (LS50xx, not MS86xx), thickness (5mm not 8mm) and dimensions all differ from the block above -- this is a distinct collection the sheet mislabels. Named 'Luxury Vinyl LS50 Series' here as the closest honest label; confirm the real collection name with Oakel. Material type/core construction not stated -- SPC core assumed per the global default for unlabelled rigid vinyl. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
LVP-OAKL-LS5002,Oakel Luxury Vinyl LS50 Series — Portia,Oakel,Oakel,LS5002,,,Luxury Vinyl LS50 Series,Flooring,LVP,SPC core,,Portia,,,9.25,1530mm,5,,,,,,,,,,,,,,,,2.39,3.39,,,,,Oakel single printed price $2.39/sf -- no volume tiers on this sheet.,2026-04-01,Manual,23.22,,,,,TRUE,TRUE,,,,,,,"The sheet repeats the 'Master Step Luxury Vinyl 86 Collection' header for this block, but the code prefix (LS50xx, not MS86xx), thickness (5mm not 8mm) and dimensions all differ from the block above -- this is a distinct collection the sheet mislabels. Named 'Luxury Vinyl LS50 Series' here as the closest honest label; confirm the real collection name with Oakel. Material type/core construction not stated -- SPC core assumed per the global default for unlabelled rigid vinyl. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
LVP-OAKL-LS5006,Oakel Luxury Vinyl LS50 Series — Polaris,Oakel,Oakel,LS5006,,,Luxury Vinyl LS50 Series,Flooring,LVP,SPC core,,Polaris,,,9.25,1530mm,5,,,,,,,,,,,,,,,,2.39,3.39,,,,,Oakel single printed price $2.39/sf -- no volume tiers on this sheet.,2026-04-01,Manual,23.22,,,,,TRUE,TRUE,,,,,,,"The sheet repeats the 'Master Step Luxury Vinyl 86 Collection' header for this block, but the code prefix (LS50xx, not MS86xx), thickness (5mm not 8mm) and dimensions all differ from the block above -- this is a distinct collection the sheet mislabels. Named 'Luxury Vinyl LS50 Series' here as the closest honest label; confirm the real collection name with Oakel. Material type/core construction not stated -- SPC core assumed per the global default for unlabelled rigid vinyl. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
LVP-OAKL-LS5008,Oakel Luxury Vinyl LS50 Series — Callisto,Oakel,Oakel,LS5008,,,Luxury Vinyl LS50 Series,Flooring,LVP,SPC core,,Callisto,,,9.25,1530mm,5,,,,,,,,,,,,,,,,2.39,3.39,,,,,Oakel single printed price $2.39/sf -- no volume tiers on this sheet.,2026-04-01,Manual,23.22,,,,,TRUE,TRUE,,,,,,,"The sheet repeats the 'Master Step Luxury Vinyl 86 Collection' header for this block, but the code prefix (LS50xx, not MS86xx), thickness (5mm not 8mm) and dimensions all differ from the block above -- this is a distinct collection the sheet mislabels. Named 'Luxury Vinyl LS50 Series' here as the closest honest label; confirm the real collection name with Oakel. Material type/core construction not stated -- SPC core assumed per the global default for unlabelled rigid vinyl. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0001,Oakel - Engineered Collection Accessories - Monosil P adhesive,Oakel,Oakel,,,,Engineered Collection Accessories,Accessory,Accessory,,,,,,,,,,,,,,,,,,,,,,,,68.0,69.0,,,,,Oakel single printed price $68.00/bucket -- no volume tiers on this sheet.,2026-04-01,Manual,,,,,,TRUE,,,,,,,,"Spec as printed: 12kg, covers 60-80 sqft/gallon. Sold per bucket. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0002,Oakel - Engineered Collection Accessories - Monosil 600 adhesive,Oakel,Oakel,,,,Engineered Collection Accessories,Accessory,Accessory,,,,,,,,,,,,,,,,,,,,,,,,160.0,161.0,,,,,Oakel single printed price $160.00/box -- no volume tiers on this sheet.,2026-04-01,Manual,,,,,,TRUE,,,,,,,,"Spec as printed: 600ml, 20 pieces/box. Sold per box. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0003,Oakel - DESTINY Aqua Expert - Flush Round Nosing,Oakel,Oakel,,,,DESTINY Aqua Expert,Accessory,Accessory,,,,,,,,,,,,,,,,,,,,,,,,18.0,19.0,,,,,Oakel single printed price $18.00/pc -- no volume tiers on this sheet.,2026-04-01,Manual,,,,,,TRUE,,,,,,,,"Spec as printed: 24*115*2400mm. Sold per pc. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0004,Oakel - DESTINY Aqua Expert - Flush Square Nosing,Oakel,Oakel,,,,DESTINY Aqua Expert,Accessory,Accessory,,,,,,,,,,,,,,,,,,,,,,,,22.0,23.0,,,,,Oakel single printed price $22.00/pc -- no volume tiers on this sheet.,2026-04-01,Manual,,,,,,TRUE,,,,,,,,"Spec as printed: 24*115*2400mm. Sold per pc. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0005,Oakel - DESTINY Aqua Expert - Stair Riser,Oakel,Oakel,,,,DESTINY Aqua Expert,Accessory,Accessory,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,,,,,Oakel single printed price $8.00/pc -- no volume tiers on this sheet.,2026-04-01,Manual,,,,,,TRUE,,,,,,,,"Spec as printed: 8*12*1200mm. Sold per pc. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0006,Oakel - DESTINY Aqua Expert - Stair Board,Oakel,Oakel,,,,DESTINY Aqua Expert,Accessory,Accessory,,,,,,,,,,,,,,,,,,,,,,,,25.0,26.0,,,,,Oakel single printed price $25.00/set -- no volume tiers on this sheet.,2026-04-01,Manual,,,,,,TRUE,,,,,,,,"Spec as printed: 24*115*2400mm. Sold per set. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0007,Oakel - DESTINY Aqua Expert - Reducer,Oakel,Oakel,,,,DESTINY Aqua Expert,Accessory,Accessory,,,,,,,,,,,,,,,,,,,,,,,,15.0,16.0,,,,,Oakel single printed price $15.00/pc -- no volume tiers on this sheet.,2026-04-01,Manual,,,,,,TRUE,,,,,,,,"Spec as printed: 15*45*2400mm. Sold per pc. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0008,Oakel - DESTINY Aqua Expert - T-Moulding,Oakel,Oakel,,,,DESTINY Aqua Expert,Accessory,Accessory,,,,,,,,,,,,,,,,,,,,,,,,15.0,16.0,,,,,Oakel single printed price $15.00/pc -- no volume tiers on this sheet.,2026-04-01,Manual,,,,,,TRUE,,,,,,,,"Spec as printed: 12*45*2400mm. Sold per pc. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0009,Oakel - Master Step - Flush Square Nosing,Oakel,Oakel,,,,Master Step,Accessory,Accessory,,,,,,,,,,,,,,,,,,,,,,,,25.0,26.0,,,,,Oakel single printed price $25.00/pc -- no volume tiers on this sheet.,2026-04-01,Manual,,,,,,TRUE,,,,,,,,"Spec as printed: 27*115*2400mm. Sold per pc. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0010,Oakel - Master Step - Stair Board,Oakel,Oakel,,,,Master Step,Accessory,Accessory,,,,,,,,,,,,,,,,,,,,,,,,25.0,26.0,,,,,Oakel single printed price $25.00/set -- no volume tiers on this sheet.,2026-04-01,Manual,,,,,,TRUE,,,,,,,,"Spec as printed: 42*300/1200mm. Sold per set. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0011,Oakel - Master Step - Reducer,Oakel,Oakel,,,,Master Step,Accessory,Accessory,,,,,,,,,,,,,,,,,,,,,,,,15.0,16.0,,,,,Oakel single printed price $15.00/pc -- no volume tiers on this sheet.,2026-04-01,Manual,,,,,,TRUE,,,,,,,,"Spec as printed: 15*45*2400mm. Sold per pc. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0012,Oakel - Master Step - T-Moulding,Oakel,Oakel,,,,Master Step,Accessory,Accessory,,,,,,,,,,,,,,,,,,,,,,,,15.0,16.0,,,,,Oakel single printed price $15.00/pc -- no volume tiers on this sheet.,2026-04-01,Manual,,,,,,TRUE,,,,,,,,"Spec as printed: 12*45*2400mm. Sold per pc. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0013,Oakel - Master Step Luxury Vinyl 86 - Flush Square Nosing,Oakel,Oakel,,,,Master Step Luxury Vinyl 86,Accessory,Accessory,,,,,,,,,,,,,,,,,,,,,,,,25.0,26.0,,,,,Oakel single printed price $25.00/pc -- no volume tiers on this sheet.,2026-04-01,Manual,,,,,,TRUE,,,,,,,,"Spec as printed: 24*115*2400mm. Sold per pc. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0014,Oakel - Master Step Luxury Vinyl 86 - Stair Riser,Oakel,Oakel,,,,Master Step Luxury Vinyl 86,Accessory,Accessory,,,,,,,,,,,,,,,,,,,,,,,,10.0,11.0,,,,,Oakel single printed price $10.00/pc -- no volume tiers on this sheet.,2026-04-01,Manual,,,,,,TRUE,,,,,,,,"Spec as printed: 8*200*1200mm. Sold per pc. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0015,Oakel - Master Step Luxury Vinyl 86 - Stair Board,Oakel,Oakel,,,,Master Step Luxury Vinyl 86,Accessory,Accessory,,,,,,,,,,,,,,,,,,,,,,,,49.0,50.0,,,,,Oakel single printed price $49.00/set -- no volume tiers on this sheet.,2026-04-01,Manual,,,,,,TRUE,,,,,,,,"Spec as printed: 40*300*1200mm. Sold per set. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0016,Oakel - Master Step Luxury Vinyl 86 - Reducer,Oakel,Oakel,,,,Master Step Luxury Vinyl 86,Accessory,Accessory,,,,,,,,,,,,,,,,,,,,,,,,18.0,19.0,,,,,Oakel single printed price $18.00/pc -- no volume tiers on this sheet.,2026-04-01,Manual,,,,,,TRUE,,,,,,,,"Spec as printed: 8*45*2400mm. Sold per pc. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0017,Oakel - Master Step Luxury Vinyl 86 - T-Moulding,Oakel,Oakel,,,,Master Step Luxury Vinyl 86,Accessory,Accessory,,,,,,,,,,,,,,,,,,,,,,,,18.0,19.0,,,,,Oakel single printed price $18.00/pc -- no volume tiers on this sheet.,2026-04-01,Manual,,,,,,TRUE,,,,,,,,"Spec as printed: 8*45*2400mm. Sold per pc. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0018,Oakel - Waterproof Laminate Accessories - 3mm EVA Underpad,Oakel,Oakel,,,,Waterproof Laminate Accessories,Underpad,Accessory,,,,,,,,,,,,,,,,,,,74,73,,,,21.0,22.0,,,,,"Oakel tiered pricing: <50 roll $21.00 / >=50 roll $19.00. Cost/unit set to the smallest-volume tier, consistent with the Northway precedent (Albert, 2026-09-10).",2026-04-01,Manual,200,,,,,TRUE,,,,,,,,"200 sqft/roll. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
ACC-OAKL-0019,Oakel - Waterproof Laminate Accessories - 3mm IXPE Underpad,Oakel,Oakel,,,,Waterproof Laminate Accessories,Underpad,Accessory,,,,,,,,,,,,,,,,,,,77,78,,,,23.0,24.0,,,,,"Oakel tiered pricing: <50 roll $23.00 / >=50 roll $20.00. Cost/unit set to the smallest-volume tier, consistent with the Northway precedent (Albert, 2026-09-10).",2026-04-01,Manual,200,,,,,TRUE,,,,,,,,"200 sqft/roll. Oakel is a new supplier; printed price/sf taken as cost per the flooring pricing default (single obvious $/sf column, no MSRP or second price printed -- no confirmation needed per 2026-09-11 policy).",,,new,NOT_FOUND,
